east,north,yaw
171.27130971,-3.80436789,-16.91294084
171.36639473,-3.83277653,-16.88374664
171.46152235,-3.86115803,-16.85582561
171.55669693,-3.88950046,-16.82920602
171.65192435,-3.91778668,-16.80391467
171.74721078,-3.94599844,-16.77997602
171.84256163,-3.97411992,-16.75741607
171.93798083,-4.00214028,-16.73626080
172.03347011,-4.03005583,-16.71653397
172.12902864,-4.05787151,-16.69826079
172.22463963,-4.08564510,-16.68146490
172.32029648,-4.11340062,-16.66616730
172.41599312,-4.14116033,-16.65238843
172.51173001,-4.16892441,-16.64014512
172.60749177,-4.19674593,-16.62945181
172.70326841,-4.22465963,-16.62031931
172.79905901,-4.25266954,-16.61275593
172.89486067,-4.28078606,-16.60676676
172.99066732,-4.30902999,-16.60235300
173.08647767,-4.33740576,-16.59951515
173.18230290,-4.36587574,-16.59825054
173.27814056,-4.39444766,-16.59855491
173.37398990,-4.42312321,-16.60042106
173.46985180,-4.45189815,-16.60383671
173.56571342,-4.48081390,-16.60878674
173.66157461,-4.50986889,-16.61525033
173.75744006,-4.53904502,-16.62320399
173.85330927,-4.56834128,-16.63262240
173.94918232,-4.59775465,-16.64347756
174.04506746,-4.62725454,-16.65574174
174.14097818,-4.65679272,-16.66938671
174.23691234,-4.68637334,-16.68438279
174.33287434,-4.71597858,-16.70069804
174.42886904,-4.74558902,-16.71829891
174.52491162,-4.77515114,-16.73714950
174.62100094,-4.80466541,-16.75721304
174.71713328,-4.83414087,-16.77845229
174.81330282,-4.86359342,-16.80082922
174.90950225,-4.89304384,-16.82430521
175.00572360,-4.92251486,-16.84883970
175.10195927,-4.95202783,-16.87439054
175.19820329,-4.98159842,-16.90091245
175.29445284,-5.01123164,-16.92835808
175.39070994,-5.04091629,-16.95667809
175.48698344,-5.07061834,-16.98581992
175.58326651,-5.10035568,-17.01573030
175.67955759,-5.13012853,-17.04635377
175.77585509,-5.15993701,-17.07763373
175.87215743,-5.18978123,-17.10951250
175.96846297,-5.21966135,-17.14193069
176.06477005,-5.24957747,-17.17482825
176.16107701,-5.27952970,-17.20814323
