longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status,,east,north
117.3775068,31.96355835,41.62527176,43.54320672,18.9975727,41.62527176,-72.2973463,-0.45257801,-0.62409837,1.43846137,0.46380129,-1.36146958,-0.00399178,0.14880494,0.13659884,9.81411115,0.39951611,0.1265491,-0.41846321,4,,18.9975727,43.54320672
117.3775058,31.96355862,41.62383185,43.57353485,18.90211197,41.62383185,-72.45849466,-0.4109527,-0.60493667,1.43143705,0.46171342,-1.3547893,-0.00364775,0.15367816,0.0541165,9.80158508,0.47744248,0.33275958,-0.20494245,4,,18.90211197,43.57353485
117.3775048,31.9635589,41.62325652,43.60358428,18.80656213,41.62325652,-72.63222652,-0.36943451,-0.57222482,1.42351538,0.4593392,-1.34739878,-0.00285203,0.11494366,-0.02835219,9.75817615,0.27823662,0.40427848,0.04839127,4,,18.80656213,43.60358428
117.3775038,31.96355919,41.62375557,43.63333297,18.71091915,41.62375557,-72.81880616,-0.33533438,-0.53300657,1.42132721,0.45827202,-1.34532169,-0.00150542,0.07186679,0.07863636,9.75274148,0.59796406,0.6035715,0.20222979,4,,18.71091915,43.63333297
117.3775028,31.96355949,41.62446514,43.66275837,18.61517919,41.62446514,-73.01847808,-0.26898351,-0.49045588,1.42547062,0.45901559,-1.34947062,-0.0005633,0.03347696,0.17930871,9.79970357,0.72184586,0.5632948,0.39754136,4,,18.61517919,43.66275837
117.3775018,31.96355978,41.6254509,43.69183747,18.51933861,41.6254509,-73.23147495,-0.2149775,-0.45763218,1.43108356,0.45981943,-1.35508356,0.00017833,0.02318475,0.2030872,9.86025822,0.52363404,0.37040764,0.69903006,4,,18.51933861,43.69183747
117.3775008,31.96356006,41.6267347,43.72054679,18.423394,41.6267347,-73.4580017,-0.19174794,-0.43832517,1.43559973,0.45972855,-1.3597044,0.00083874,0.05002768,0.14852856,9.90021912,0.13914897,0.14946314,1.09896622,4,,18.423394,43.72054679
117.3774998,31.96356033,41.6275883,43.74886251,18.32734219,41.6275883,-73.69823852,-0.16772615,-0.41981561,1.43389895,0.45696465,-1.35911309,0.00099061,0.10923985,0.08759876,9.76598274,0.56293679,0.35794088,1.4187426,4,,18.32734219,43.74886251
117.3774988,31.9635606,41.62755955,43.77676043,18.23118028,41.62755955,-73.95234089,-0.1217643,-0.38159372,1.42783965,0.45233675,-1.35445582,0.00174854,0.15605774,0.09991459,9.74147873,0.64245288,0.64864276,1.70326767,4,,18.23118028,43.77676043
117.3774978,31.96356088,41.62680849,43.80421608,18.13490565,41.62680849,-74.22043332,-0.06936211,-0.32834252,1.42183636,0.44730779,-1.34971589,0.00321269,0.15544875,0.15165175,9.81021153,0.4036604,0.77527834,2.05596043,4,,18.13490565,43.80421608
117.3774968,31.96356116,41.62552605,43.83120473,18.03851599,41.62552605,-74.50262113,-0.03564944,-0.27016755,1.4208522,0.44336582,-1.34957535,0.00520632,0.0667439,0.18028563,9.85045288,0.32518272,0.53410193,2.60027122,4,,18.03851599,43.83120473
117.3774958,31.96356143,41.62411587,43.85770147,17.94200929,41.62411587,-74.79898363,-0.00536013,-0.25440682,1.42901969,0.4407369,-1.35893535,0.00543178,-0.02527003,0.2392761,9.87741928,0.36128702,0.07381093,3.0050372,4,,17.94200929,43.85770147
117.3774948,31.9635617,41.62296462,43.88368123,17.8453839,41.62296462,-75.10957282,0.01405079,-0.25782741,1.4350633,0.43699435,-1.36662142,0.00510732,-0.02583429,0.22054381,9.87141374,0.1741523,-0.06452534,3.26486775,4,,17.8453839,43.88368123
117.3774938,31.96356198,41.62205565,43.90911887,17.74863848,41.62205565,-75.43441631,0.0181559,-0.26186646,1.43332479,0.43088725,-1.3669375,0.00505803,0.08224223,0.09413309,9.828186,-0.23922278,0.2452508,3.45638916,4,,17.74863848,43.90911887
117.3774928,31.96356223,41.62025575,43.93398917,17.65177208,41.62025575,-75.77350946,0.01313598,-0.24063509,1.41881339,0.42016582,-1.35511412,0.0055864,0.21410155,0.0429444,9.81387311,0.14160786,0.3736086,3.8765409,4,,17.65177208,43.93398917
117.3774918,31.96356249,41.61847568,43.95826695,17.5547841,41.61847568,-76.12681516,0.03920859,-0.1983742,1.40018474,0.40751257,-1.33938708,0.00667802,0.22826849,0.11907609,9.80084517,0.39822324,0.54151468,4.43029107,4,,17.5547841,43.95826695
117.3774908,31.96356275,41.61660708,43.98192711,17.45767433,41.61660708,-76.49425526,0.07866498,-0.14734068,1.38433072,0.39480805,-1.32659063,0.00804567,0.15216678,0.19838565,9.81984927,0.28254556,0.65285299,4.93525458,4,,17.45767433,43.98192711
117.3774898,31.96356299,41.61411567,44.00494474,17.36044293,41.61411567,-76.87572418,0.10059514,-0.09608979,1.37504443,0.3828571,-1.3206316,0.00943001,0.05107648,0.15273628,9.9195487,-0.06403426,0.47082527,5.26139616,4,,17.36044293,44.00494474
117.3774888,31.96356324,41.61172279,44.02729511,17.26309049,41.61172279,-77.27109803,0.09965548,-0.06960017,1.3737784,0.37340044,-1.3220198,0.00992841,0.05273924,0.15140263,9.857668,-0.11908963,0.307234,5.30751125,4,,17.26309049,44.02729511
117.3774877,31.96356348,41.60976011,44.04895372,17.16561796,41.60976011,-77.68021405,0.09251636,-0.06188494,1.37377144,0.36443533,-1.32460578,0.00999692,0.06873785,0.21608843,9.78596018,-0.13262701,0.09451568,5.41633397,4,,17.16561796,44.04895372
117.3774867,31.96356371,41.60815442,44.06989645,17.06802672,41.60815442,-78.10288207,0.08482514,-0.06625887,1.37054462,0.35430566,-1.32426207,0.00987529,0.07659169,0.2635972,9.79645035,-0.21126504,-0.1427335,5.70524392,4,,17.06802672,44.06989645
117.3774857,31.96356395,41.60664972,44.0900995,16.97031857,41.60664972,-78.53888855,0.0716,-0.08187087,1.36099156,0.34176817,-1.31769212,0.009309,0.16615231,0.13117205,9.84960763,-0.14929011,-0.12793832,6.04140056,4,,16.97031857,44.0900995
117.3774847,31.96356416,41.60416313,44.1095395,16.8724957,41.60416313,-78.98798369,0.07839905,-0.08551927,1.34418907,0.32667831,-1.3039401,0.00904292,0.2265657,0.18303364,9.9007976,-0.06814707,0.03651269,6.45084433,4,,16.8724957,44.1095395
117.3774837,31.96356438,41.60180889,44.12819358,16.7745607,41.60180889,-79.44989293,0.0619189,-0.08341587,1.32779376,0.31094006,-1.29062755,0.00900196,0.19101013,0.22922266,9.92688334,-0.33564225,0.02593645,6.76895367,4,,16.7745607,44.12819358
117.3774826,31.9635646,41.60021641,44.14603939,16.67651659,41.60021641,-79.92431265,0.02033075,-0.08324528,1.31433304,0.2956585,-1.28027043,0.00883141,0.133965,0.17362743,9.8966572,-0.62109539,-0.05294767,6.85593064,4,,16.67651659,44.14603939
117.3774816,31.96356481,41.59926438,44.16305516,16.57836677,41.59926438,-80.41090681,-0.00633402,-0.08600196,1.30156541,0.2811538,-1.27064424,0.00825585,0.19731446,0.12533183,9.78118997,-0.15783854,0.18620272,6.64823845,4,,16.57836677,44.16305516
117.3774806,31.96356502,41.5990196,44.17921977,16.48011502,41.5990196,-80.90932137,-0.03134589,-0.07043199,1.28551666,0.2663009,-1.25776498,0.00860128,0.22683764,0.2460604,9.92778949,-0.57082101,0.19515691,6.67405224,4,,16.48011502,44.17921977
117.3774795,31.96356522,41.59856299,44.19451277,16.38176555,41.59856299,-81.41917482,-0.07716916,-0.06106213,1.27104963,0.2510828,-1.24606887,0.00892706,0.18500883,0.11780776,9.78643003,-0.67844,0.0463263,7.1670959,4,,16.38176555,44.19451277
117.3774785,31.96356541,41.59782404,44.20891442,16.28332289,41.59782404,-81.94005268,-0.11360287,-0.05748165,1.25815566,0.23513886,-1.23596625,0.00899568,0.17023447,0.05459641,9.67983514,-0.42551897,-0.00256517,7.8806816,4,,16.28332289,44.20891442
117.3774774,31.96356558,41.59669096,44.22240579,16.18479199,41.59669096,-82.47151836,-0.12886819,-0.0530243,1.24476895,0.2181692,-1.22554818,0.009,0.20248035,0.1939841,9.81293913,-0.31447343,0.03338031,8.52210497,4,,16.18479199,44.22240579
117.3774764,31.96356573,41.59456289,44.23496873,16.08617812,41.59456289,-83.01310975,-0.15256274,-0.05091286,1.22962279,0.20029414,-1.21302341,0.009,0.19081414,0.12032353,9.79614638,-0.55217361,-0.10941654,8.88836855,4,,16.08617812,44.23496873
117.3774753,31.96356589,41.59211587,44.24658598,15.98748692,41.59211587,-83.56434265,-0.18098152,-0.0583897,1.21278107,0.18218305,-1.1986652,0.009,0.30310477,0.17319594,9.99300197,-0.48797599,0.07069073,8.92957659,4,,15.98748692,44.24658598
117.3774743,31.96356603,41.59165728,44.25724116,15.88872434,41.59165728,-84.12472091,-0.23121289,-0.03096215,1.19137854,0.16397215,-1.17974597,0.009,0.29216222,0.15863977,9.88579213,-0.81082994,0.36981948,8.97849585,4,,15.88872434,44.25724116
117.3774732,31.96356617,41.59230392,44.26691879,15.78989667,41.59230392,-84.69372652,-0.28763224,0.010518,1.17089833,0.14590126,-1.16178244,0.0093848,0.22097762,0.13774428,9.68007688,-0.76143937,0.40037431,9.127376,4,,15.78989667,44.26691879
117.3774721,31.96356628,41.59340395,44.27560435,15.69101047,41.59340395,-85.27081692,-0.33262981,0.04227758,1.15532775,0.12830879,-1.14848739,0.01014549,0.19497756,0.15515408,9.6682103,-0.42289021,0.24874333,9.24220155,4,,15.69101047,44.27560435
117.3774711,31.96356636,41.59484483,44.28328433,15.59207261,41.59484483,-85.85543818,-0.35756209,0.06087164,1.14420852,0.11140752,-1.13904126,0.01085213,0.23152567,0.13647739,9.85687905,-0.37528242,0.21484458,9.17385046,4,,15.59207261,44.28328433
117.37747,31.96356646,41.59583418,44.28994619,15.4930902,41.59583418,-86.4470211,-0.35870468,0.07784323,1.13393149,0.09511728,-1.12976567,0.01099788,0.2799375,-0.02024517,9.93523575,-0.0404404,0.30472993,8.96004691,4,,15.4930902,44.28994619
117.3774689,31.96356651,41.59737566,44.29557843,15.39407062,41.59737566,-87.0449748,-0.3739367,0.1098961,1.1189488,0.07899822,-1.11632447,0.01169137,0.24949126,0.11298738,9.98476023,-0.43457617,0.25897724,9.03502257,4,,15.39407062,44.29557843
117.3774678,31.96356657,41.59907393,44.30017063,15.29502144,41.59907393,-87.6486929,-0.40130513,0.12566535,1.1084797,0.06279764,-1.10698543,0.01140056,0.20085594,-0.01100312,9.78129206,-0.3215248,0.08927401,9.31620233,4,,15.29502144,44.30017063
117.3774668,31.96356662,41.59990125,44.30371346,15.19595045,41.59990125,-88.25755517,-0.41272988,0.12357968,1.10186152,0.04716485,-1.10081132,0.01104773,0.21184346,0.04252965,9.82820965,-0.21089239,-0.11298474,9.36665994,4,,15.19595045,44.30371346
117.3774657,31.96356665,41.59999771,44.30619869,15.0968656,41.59999771,-88.87092661,-0.42222161,0.10650408,1.09722677,0.03194774,-1.09651286,0.01071391,0.24209062,0.12808605,9.93949784,-0.39542623,-0.2696916,9.23222824,4,,15.0968656,44.30619869
117.3774646,31.96356668,41.59962684,44.30761922,14.99777501,41.59962684,-89.48816711,-0.44965052,0.08228426,1.09228218,0.01685268,-1.09221569,0.01006649,0.24457271,-0.05132405,9.76976474,-0.6019996,-0.26956432,9.19382751,4,,14.99777501,44.30761922
117.3774635,31.96356666,41.59757841,44.3079691,14.89868693,41.59757841,-90.10864012,-0.45985243,0.07921818,1.08108637,0.00267373,-1.08108573,0.01000073,0.32951606,0.09054662,9.87756593,-0.16062266,0.10624749,9.32387969,4,,14.89868693,44.3079691
117.3774624,31.96356667,41.59638654,44.30724348,14.79960973,41.59638654,-90.73170597,-0.46078182,0.09560318,1.06730321,-0.01235232,-1.0672972,0.01063454,0.269885,0.00901883,9.82238806,-0.30925499,0.12302245,9.45700118,4,,14.79960973,44.30724348
117.3774614,31.96356665,41.5955371,44.30543864,14.70055187,41.5955371,-91.35672112,-0.47192677,0.11224478,1.05699085,-0.02698991,-1.05651028,0.01098231,0.23707368,0.02855218,9.74158045,-0.27705798,0.1066443,9.587037,4,,14.70055187,44.30543864
117.3774603,31.96356661,41.59502194,44.30255203,14.60152185,41.59502194,-91.98304295,-0.47926757,0.12103637,1.05287139,-0.04155888,-1.05188839,0.01099506,0.21755343,0.08004399,9.71296446,-0.11727077,0.00571826,9.62215488,4,,14.60152185,44.30255203
117.3774592,31.96356658,41.595,44.29858218,14.50252825,41.595,-92.61002479,-0.46969525,0.11409811,1.05479042,-0.0566018,-1.05362331,0.0108329,0.16485849,0.00042913,9.75011489,-0.13603999,-0.32299547,9.49811275,4,,14.50252825,44.29858218
117.3774581,31.9635665,41.595,44.29352882,14.40357962,41.595,-93.23702026,-0.46943852,0.07160529,1.05825714,-0.07106417,-1.05624767,0.01004321,0.20712411,-0.03867011,9.84916822,-0.06349122,-0.63012703,9.35492973,4,,14.40357962,44.29352882
117.377457,31.96356645,41.59495686,44.28739277,14.30468453,41.59495686,-93.86339085,-0.45009501,0.01721391,1.05397777,-0.08500429,-1.05029127,0.00917885,0.24583386,-0.04098183,9.89604727,0.06010318,-0.39660265,9.31860913,4,,14.30468453,44.28739277
117.377456,31.96356635,41.59438179,44.28017599,14.2058515,41.59438179,-94.48850351,-0.45184201,0.02624073,1.04102066,-0.09685597,-1.03637714,0.00905356,0.35787177,0.05472916,9.85297896,-0.25387918,0.32735185,9.45512259,4,,14.2058515,44.28017599
117.3774549,31.96356624,41.59362077,44.27188155,14.107089,41.59362077,-95.11173183,-0.46022066,0.07500915,1.02532956,-0.10872519,-1.01957109,0.00974623,0.39876838,0.11332846,9.79066917,-0.32226609,0.82250635,9.65872541,4,,14.107089,44.27188155
117.3774538,31.96356616,41.59279064,44.26251364,14.00840542,41.59279064,-95.73245474,-0.4649577,0.15398383,1.01266951,-0.12177535,-1.00524942,0.01120798,0.27296809,0.09824266,9.77776759,0.00669791,0.73819694,9.85840378,4,,14.00840542,44.26251364
117.3774527,31.96356602,41.59199734,44.25207753,13.90980904,41.59199734,-96.35005615,-0.46028544,0.20510357,1.01813375,-0.13664731,-1.00901434,0.01190075,0.07738799,0.13820313,9.91382198,-0.23382451,0.35496928,9.87819988,4,,13.90980904,44.25207753
117.3774517,31.96356591,41.59142437,44.24057958,13.81130802,41.59142437,-96.96393532,-0.49537618,0.19406187,1.03982154,-0.15422503,-1.02839326,0.01192329,0.10902779,0.09656365,9.91840923,-0.56136375,-0.28732216,9.76082137,4,,13.81130802,44.24057958
117.3774506,31.96356575,41.59219763,44.22802721,13.71291036,41.59219763,-97.57351294,-0.51935196,0.15870762,1.05208986,-0.16927439,-1.0383516,0.01145938,0.19258977,0.07788738,9.81822285,-0.33334329,-0.51403597,9.54195712,4,,13.71291036,44.22802721
117.3774496,31.96356557,41.5940401,44.21442885,13.61462387,41.5940401,-98.17822728,-0.53263858,0.12820635,1.05007637,-0.18181228,-1.03404249,0.011,0.30991461,0.06693498,9.72430189,-0.19830292,-0.26065873,9.41213581,4,,13.61462387,44.21442885
117.3774485,31.96356542,41.59656507,44.19979393,13.51645619,41.59656507,-98.77753253,-0.5484184,0.13045059,1.03360598,-0.19260846,-1.01519759,0.01100533,0.43215678,0.03943335,9.78056738,-0.67748419,0.2601771,9.5760897,4,,13.51645619,44.19979393
117.3774474,31.96356521,41.59938897,44.18413285,13.41841473,41.59938897,-99.37090342,-0.57359876,0.15628862,1.01811943,-0.20291554,-0.9973636,0.0111223,0.3506169,0.0532015,9.94713517,-0.2624036,0.18942336,9.75489019,4,,13.41841473,44.18413285
117.3774464,31.96356502,41.60093217,44.16745692,13.32050666,41.60093217,-99.95783716,-0.59419888,0.17068826,1.01721255,-0.21659899,-0.99398143,0.01154798,0.18549888,0.04375259,9.90505111,-0.4049811,-0.01567146,9.51713808,4,,13.32050666,44.16745692
117.3774454,31.96356482,41.60006307,44.14977837,13.22273889,41.60006307,-100.5378494,-0.62508261,0.15733256,1.026476,-0.23148201,-1.00046397,0.01147196,0.10781607,0.03479428,9.79338302,-0.54659818,-0.39581892,8.7913752,4,,13.22273889,44.14977837
117.3774443,31.96356461,41.59781579,44.13111026,13.12511806,41.59781579,-101.1104781,-0.66603759,0.11113391,1.03862932,-0.24535123,-1.00953898,0.01045989,0.17577035,0.01540529,9.78200012,-0.42623107,-0.7590798,7.84406865,4,,13.12511806,44.13111026
117.3774433,31.96356439,41.59853087,44.1114665,13.02765054,41.59853087,-101.6752879,-0.69272106,0.04816548,1.04588931,-0.25704636,-1.01383181,0.00906622,0.26244853,-0.06050374,9.89545777,-0.45304177,-0.65269519,7.3333391,4,,13.02765054,44.1114665
117.3774422,31.96356417,41.60340044,44.09086176,12.93034236,41.60340044,-102.2318683,-0.71230441,0.00858665,1.04195033,-0.26583575,-1.00750833,0.00830129,0.34684311,-0.08673666,9.88459355,-0.34804068,-0.41019025,7.37272166,4,,12.93034236,44.09086176
117.3774412,31.96356395,41.60920797,44.06931142,12.83319927,41.60920797,-102.7798423,-0.7330768,-0.0080318,1.03384994,-0.27385046,-0.99706052,0.00804898,0.36585081,-0.07395069,9.94543901,-0.40744025,-0.09385692,7.55468045,4,,12.83319927,44.06931142
117.3774402,31.96356372,41.61552104,44.04683157,12.73622667,41.61552104,-103.3188676,-0.75934761,0.00291331,1.02643399,-0.28197833,-0.98700828,0.00835643,0.31604135,-0.08084232,9.99050091,-0.47616206,0.23128411,7.58377939,4,,12.73622667,44.04683157
117.3774391,31.96356346,41.62248519,44.02343885,12.63942965,41.62248519,-103.8486329,-0.78409645,0.03976261,1.0255836,-0.29115123,-0.98310953,0.00911852,0.26903726,-0.11346991,9.84793626,-0.2326662,0.45869106,7.1981966,4,,12.63942965,44.02343885
117.3774381,31.96356323,41.62725189,43.99915049,12.54281295,41.62725189,-104.368866,-0.7868902,0.08553399,1.03126585,-0.30202915,-0.98575778,0.00987758,0.27099117,-0.00580363,9.83532574,-0.17462516,0.56518434,6.59209691,4,,12.54281295,43.99915049
117.3774371,31.96356295,41.62902476,43.97398417,12.44638095,41.62902476,-104.8793351,-0.78735027,0.1348294,1.03662024,-0.31210886,-0.98831404,0.0106075,0.24550031,-0.09903414,9.86920439,-0.30012007,0.61508559,6.02364246,4,,12.44638095,43.97398417
117.3774361,31.96356267,41.62937191,43.94795798,12.35013771,41.62937191,-105.3798447,-0.7953341,0.18863173,1.04209587,-0.32139024,-0.99123862,0.01154995,0.19635187,-0.21981088,9.87496605,-0.37776151,0.68929965,5.57267221,4,,12.35013771,43.94795798
117.3774351,31.9635624,41.63133071,43.92109034,12.25408694,41.63133071,-105.8702398,-0.81047594,0.250628,1.05052509,-0.33068664,-0.99722138,0.01290137,0.15912945,-0.08438331,9.75020129,-0.13197568,0.81714144,5.29996324,4,,12.25408694,43.92109034
117.3774341,31.96356209,41.63618316,43.89339995,12.15823201,41.63618316,-106.3503973,-0.80028292,0.31142539,1.05988535,-0.34044298,-1.00379365,0.01387164,0.13776661,-0.08734501,9.59417239,0.04309385,0.74924065,5.15752986,4,,12.15823201,43.89339995
117.3774331,31.96356179,41.6420506,43.8649057,12.06257593,41.6420506,-106.8202213,-0.77251168,0.36189394,1.07376217,-0.35165955,-1.01470219,0.01499531,0.08483485,-0.07429622,9.7288926,0.2043409,0.53509839,5.14185381,4,,12.06257593,43.8649057
117.3774321,31.96356148,41.64786462,43.83562665,11.96712141,41.64786462,-107.2796523,-0.73877202,0.38944898,1.0931486,-0.36465097,-1.03075544,0.01621454,0.01034439,-0.03212861,10.0293765,0.25987066,0.1806286,5.21090762,4,,11.96712141,43.83562665
117.3774311,31.96356115,41.65320942,43.80558195,11.87187078,41.65320942,-107.728656,-0.72278301,0.38204177,1.11290012,-0.37793628,-1.04655,0.01663534,0.01236748,-0.08671274,9.84879488,0.00927756,-0.23339418,5.21274492,4,,11.87187078,43.80558195
117.3774301,31.96356083,41.65777683,43.77479079,11.77682609,41.65777683,-108.1672181,-0.72263592,0.35666548,1.12817934,-0.38987224,-1.05834838,0.01638258,0.08622361,-0.10125628,9.7138269,-0.18308925,-0.4000048,5.10355952,4,,11.77682609,43.77479079
117.3774292,31.9635605,41.66039702,43.74327237,11.68198903,41.66039702,-108.5953606,-0.72074233,0.33205754,1.13970353,-0.40046395,-1.06678733,0.01600984,0.18331995,-0.16057844,9.66962506,-0.08628326,-0.25184461,4.9534461,4,,11.68198903,43.74327237
117.3774282,31.96356015,41.66115547,43.71104581,11.58736098,41.66115547,-109.0131398,-0.70258444,0.33082479,1.14705079,-0.40927791,-1.07133137,0.01615114,0.24013499,-0.24671851,9.73397947,0.19123957,0.11924409,4.83420292,4,,11.58736098,43.71104581
117.3774272,31.96355982,41.6623683,43.67813012,11.49294306,41.6623683,-109.420642,-0.68404654,0.3551809,1.14580113,-0.41474022,-1.06774869,0.01668415,0.24540134,-0.13509386,9.84828038,-0.02395576,0.45195766,4.66954975,4,,11.49294306,43.67813012
117.3774263,31.96355946,41.66377469,43.6445441,11.39873606,41.66377469,-109.8179872,-0.67608332,0.39470333,1.14466362,-0.41994338,-1.0644866,0.01738235,0.17278314,-0.06717305,9.84908611,-0.19281138,0.55279427,4.34521307,4,,11.39873606,43.6445441
117.3774253,31.96355911,41.66528554,43.61030629,11.30474052,41.66528554,-110.2053234,-0.68152355,0.43128632,1.15445815,-0.42863284,-1.07177045,0.01805894,0.02795087,-0.16369681,9.70295753,-0.00992383,0.29595778,3.7739056,4,,11.30474052,43.61030629
117.3774244,31.96355875,41.66703341,43.57543496,11.21095675,41.66703341,-110.582823,-0.67539145,0.43519967,1.18026147,-0.44250587,-1.09383233,0.01860534,-0.05569589,-0.13236406,9.76468749,-0.02915882,-0.03515432,3.12910587,4,,11.21095675,43.57543496
117.3774234,31.96355839,41.668,43.539948,11.1173848,41.668,-110.9506794,-0.66706152,0.41922206,1.20845732,-0.45693741,-1.11842233,0.01858999,-0.05583584,-0.1526839,9.78942976,0.01417548,-0.38404092,2.58813532,4,,11.1173848,43.539948
117.3774224,31.96355801,41.66799535,43.50386295,11.02402451,41.66799535,-111.3091078,-0.65262779,0.38721156,1.23273917,-0.46946998,-1.13978995,0.01795884,0.03256012,-0.21859944,9.75363604,0.21173079,-0.58356585,2.24431066,4,,11.02402451,43.50386295
117.3774215,31.96355764,41.66790048,43.46719691,10.93087551,41.66790048,-111.6583402,-0.61484557,0.35341595,1.24697769,-0.4773542,-1.15195391,0.01740834,0.14055012,-0.13081776,9.83450414,0.48881871,-0.24504498,2.13767904,4,,10.93087551,43.46719691
117.3774205,31.96355727,41.66734774,43.42996654,10.83793728,41.66734774,-111.9986409,-0.5761635,0.3401365,1.25508624,-0.48301431,-1.1584196,0.01732853,0.20243685,-0.12843892,9.84673142,0.61260511,0.11257389,2.22817015,4,,10.83793728,43.42996654
117.3774196,31.96355691,41.66619561,43.39218794,10.74520912,41.66619561,-112.330307,-0.54265875,0.35854377,1.25905034,-0.48765639,-1.16093537,0.01795382,0.17960346,-0.24575558,9.7585676,0.49660108,0.29100917,2.50527957,4,,10.74520912,43.39218794
117.3774186,31.96355653,41.66533956,43.35387669,10.65269022,41.66533956,-112.6536365,-0.50279635,0.37455624,1.27126147,-0.49587129,-1.17088456,0.01861229,0.12910194,-0.07927375,9.86877394,0.48210433,0.38521683,2.61462836,4,,10.65269022,43.35387669
117.3774177,31.96355615,41.66414432,43.31504779,10.56037968,41.66414432,-112.9689473,-0.46665669,0.39716321,1.28743892,-0.50564618,-1.18436652,0.01942673,0.07375744,0.10630168,9.97814142,0.40358057,0.5013262,2.58600378,4,,10.56037968,43.31504779
117.3774167,31.96355581,41.6618251,43.27571562,10.46827647,41.6618251,-113.27658,-0.45011905,0.4376716,1.30538827,-0.51575124,-1.19934379,0.0205571,0.03726333,0.04141537,9.87390682,0.08221795,0.69665615,2.38484581,4,,10.46827647,43.27571562
117.3774158,31.96355544,41.65975203,43.23589396,10.37637955,41.65975203,-113.5768734,-0.45453007,0.47032849,1.32430021,-0.52606895,-1.21522311,0.02141313,0.01697457,-0.06621405,9.72565605,-0.09464313,0.52506359,2.21722589,4,,10.37637955,43.23589396
117.3774148,31.96355507,41.657915,43.19559593,10.28468779,41.657915,-113.870168,-0.46944757,0.49175857,1.34355424,-0.53639443,-1.2315008,0.02194041,0.01484812,-0.17637672,9.57883005,-0.06013794,0.11334404,2.08042169,4,,10.28468779,43.19559593
117.3774139,31.9635547,41.65618712,43.15483405,10.19320003,41.65618712,-114.1568105,-0.44110984,0.49067646,1.36003865,-0.54573103,-1.24559653,0.02203738,0.03157106,-0.10097392,9.65252702,0.39546556,0.15475493,1.95070328,4,,10.19320003,43.15483405
117.3774129,31.96355431,41.65461049,43.11362018,10.10191512,41.65461049,-114.4371537,-0.40789964,0.49124484,1.37588226,-0.55473451,-1.25910125,0.02238752,0.03416404,-0.04752446,9.78660974,0.62647705,0.21408177,1.83474402,4,,10.10191512,43.11362018
117.377412,31.96355392,41.65345177,43.07196555,10.01083188,41.65345177,-114.7115457,-0.37892727,0.50228056,1.39094346,-0.5631876,-1.27175951,0.02346074,-0.00733398,-0.10807347,9.98164782,0.13000477,0.13356502,1.76587018,4,,10.01083188,43.07196555
117.377411,31.96355354,41.65261581,43.02988076,9.91994916,41.65261581,-114.9803418,-0.36636264,0.49783585,1.40597238,-0.57175115,-1.28443855,0.02361581,-0.03973503,-0.07874341,9.98273475,-0.09737696,-0.15750725,1.78740426,4,,9.91994916,43.02988076
117.3774101,31.96355315,41.65198003,42.98737574,9.82926584,41.65198003,-115.2439031,-0.36573633,0.47810483,1.42151125,-0.58059071,-1.29760874,0.02298088,-0.05777713,0.01188428,9.83157965,-0.08517613,-0.55763943,1.85633583,4,,9.82926584,42.98737574
117.3774091,31.96355278,41.6508524,42.94445981,9.73878086,41.6508524,-115.5025821,-0.35588581,0.43591492,1.44111275,-0.5908515,-1.31437531,0.02191818,-0.02047997,0.01850248,9.70466875,0.11669835,-0.49595942,1.73403165,4,,9.73878086,42.94445981
117.3774082,31.96355239,41.64902424,42.90114162,9.64849321,41.64902424,-115.7567415,-0.34260875,0.39497656,1.45968253,-0.60070719,-1.33019476,0.021,0.02604437,-0.02110803,9.63293057,0.30941095,-0.34610905,1.61308364,4,,9.64849321,42.90114162
117.3774073,31.963552,41.64497588,42.85742921,9.55840199,41.64497588,-116.0067426,-0.32433714,0.37849156,1.47070522,-0.60774035,-1.33920797,0.021,0.05866132,-0.15673043,9.74878213,0.30234567,-0.26220755,1.66441181,4,,9.55840199,42.85742921
117.3774063,31.96355161,41.64091713,42.81332996,9.46850637,41.64091713,-116.2529395,-0.30527628,0.36491708,1.48023762,-0.6140829,-1.34692823,0.021,0.08059659,-0.20914464,9.86447289,0.28856218,-0.15860516,1.7327947,4,,9.46850637,42.81332996
117.3774054,31.96355121,41.63687866,42.76885064,9.37880566,41.63687866,-116.4956807,-0.28396133,0.36059458,1.48516512,-0.61829615,-1.35064569,0.021,0.06730813,0.00354114,9.96797391,0.24641292,-0.00620225,1.85181599,4,,9.37880566,42.76885064
117.3774044,31.96355083,41.63343342,42.72399746,9.28929927,41.63343342,-116.7353033,-0.26617078,0.35332674,1.49330321,-0.62409376,-1.3570433,0.021,0.04845697,0.14611351,9.92828594,0.12275754,-0.04225643,1.911925,4,,9.28929927,42.72399746
117.3774035,31.96355044,41.6306726,42.67877599,9.19998672,41.6306726,-116.9721439,-0.25236302,0.34088706,1.50519721,-0.63173483,-1.36660061,0.02093879,0.02166853,0.20835562,9.75764285,-0.05843474,-0.27900287,1.91521003,4,,9.19998672,42.67877599
117.3774025,31.96355006,41.62908589,42.63319128,9.11086771,41.62908589,-117.2065317,-0.24440172,0.29945668,1.52404649,-0.64267307,-1.38228318,0.02007569,-0.0357181,0.14000683,9.75408888,0.07817198,-0.66594259,1.9489666,4,,9.11086771,42.63319128
